hour_of_week,day_name,hour,k_label,cell_id,cell_lat,cell_lng,risk_score,pred_rank
0,Mon,0,top10,340_-1183,34.050000000000004,-118.25,0.5055887428478345,1
0,Mon,0,top10,339_-1183,33.95,-118.25,0.42704449463309496,2
0,Mon,0,top10,340_-1182,34.050000000000004,-118.15,0.33371427310921514,3
0,Mon,0,top10,339_-1182,33.95,-118.15,0.30058130316282766,4
0,Mon,0,top10,339_-1184,33.95,-118.35000000000001,0.2862841601451587,5
0,Mon,0,top10,338_-1183,33.85,-118.25,0.2835737703403552,6
0,Mon,0,top10,341_-1184,34.15,-118.35000000000001,0.23342862483851776,7
0,Mon,0,top10,339_-1181,33.95,-118.05000000000001,0.2268514040755748,8
0,Mon,0,top10,340_-1181,34.050000000000004,-118.05000000000001,0.22443105546241807,9
0,Mon,0,top10,338_-1182,33.85,-118.15,0.2240626534222928,10
0,Mon,0,top50,340_-1183,34.050000000000004,-118.25,0.5055887428478345,1
0,Mon,0,top50,339_-1183,33.95,-118.25,0.42704449463309496,2
0,Mon,0,top50,340_-1182,34.050000000000004,-118.15,0.33371427310921514,3
0,Mon,0,top50,339_-1182,33.95,-118.15,0.30058130316282766,4
0,Mon,0,top50,339_-1184,33.95,-118.35000000000001,0.2862841601451587,5
0,Mon,0,top50,338_-1183,33.85,-118.25,0.2835737703403552,6
0,Mon,0,top50,341_-1184,34.15,-118.35000000000001,0.23342862483851776,7
0,Mon,0,top50,339_-1181,33.95,-118.05000000000001,0.2268514040755748,8
0,Mon,0,top50,340_-1181,34.050000000000004,-118.05000000000001,0.22443105546241807,9
0,Mon,0,top50,338_-1182,33.85,-118.15,0.2240626534222928,10
0,Mon,0,top50,340_-1184,34.050000000000004,-118.35000000000001,0.2017622164680614,11
0,Mon,0,top50,340_-1185,34.050000000000004,-118.45,0.19833798524926785,12
0,Mon,0,top50,342_-1185,34.25,-118.45,0.18447795790639043,13
0,Mon,0,top50,340_-1180,34.050000000000004,-117.95,0.18429594863336796,14
0,Mon,0,top50,341_-1185,34.15,-118.45,0.17279295315147772,15
0,Mon,0,top50,341_-1183,34.15,-118.25,0.17026266367872625,16
0,Mon,0,top50,378_-1223,37.85,-122.25,0.1673107103560566,17
0,Mon,0,top50,337_-1179,33.75,-117.85000000000001,0.16082127731058216,18
0,Mon,0,top50,385_-1215,38.550000000000004,-121.45,0.15226283505920452,19
0,Mon,0,top50,340_-1179,34.050000000000004,-117.85000000000001,0.14950830394035583,20
0,Mon,0,top50,338_-1181,33.85,-118.05000000000001,0.14929400764104292,21
0,Mon,0,top50,373_-1220,37.35,-121.95,0.14859128169219085,22
0,Mon,0,top50,340_-1176,34.050000000000004,-117.55000000000001,0.14449752243029207,23
0,Mon,0,top50,327_-1172,32.75,-117.15,0.14431321181463716,24
0,Mon,0,top50,340_-1178,34.050000000000004,-117.75,0.14325454261962886,25
0,Mon,0,top50,386_-1214,38.650000000000006,-121.35000000000001,0.14166484256751713,26
0,Mon,0,top50,338_-1180,33.85,-117.95,0.13659792405261853,27
0,Mon,0,top50,373_-1219,37.35,-121.85000000000001,0.13474085442878075,28
0,Mon,0,top50,378_-1224,37.85,-122.35000000000001,0.12773056330444185,29
0,Mon,0,top50,340_-1174,34.050000000000004,-117.35000000000001,0.12094889732028051,30
0,Mon,0,top50,339_-1180,33.95,-117.95,0.11901061522009478,31
0,Mon,0,top50,339_-1179,33.95,-117.85000000000001,0.11878507737951143,32
0,Mon,0,top50,376_-1222,37.65,-122.15,0.1158254175914425,33
0,Mon,0,top50,341_-1180,34.15,-117.95,0.11538968413955687,34
0,Mon,0,top50,338_-1184,33.85,-118.35000000000001,0.11428624555711665,35
0,Mon,0,top50,338_-1179,33.85,-117.85000000000001,0.11412523463476916,36
0,Mon,0,top50,339_-1174,33.95,-117.35000000000001,0.10813337530175406,37
0,Mon,0,top50,377_-1222,37.75,-122.15,0.10792650266177073,38
0,Mon,0,top50,379_-1224,37.95,-122.35000000000001,0.10721717790462572,39
0,Mon,0,top50,340_-1177,34.050000000000004,-117.65,0.10703448518360147,40
0,Mon,0,top50,337_-1180,33.75,-117.95,0.10657636291786482,41
0,Mon,0,top50,377_-1225,37.75,-122.45,0.10610161046863109,42
0,Mon,0,top50,376_-1221,37.65,-122.05000000000001,0.10541707013665942,43
0,Mon,0,top50,340_-1175,34.050000000000004,-117.45,0.10289691454807211,44
0,Mon,0,top50,337_-1181,33.75,-118.05000000000001,0.09879573986711389,45
0,Mon,0,top50,341_-1182,34.15,-118.15,0.09547045072500164,46
0,Mon,0,top50,341_-1179,34.15,-117.85000000000001,0.09538452481415871,47
0,Mon,0,top50,377_-1223,37.75,-122.25,0.09326703793447495,48
0,Mon,0,top50,341_-1181,34.15,-118.05000000000001,0.08729624765365229,49
0,Mon,0,top50,385_-1214,38.550000000000004,-121.35000000000001,0.08688052273119773,50
0,Mon,0,top100,340_-1183,34.050000000000004,-118.25,0.5055887428478345,1
0,Mon,0,top100,339_-1183,33.95,-118.25,0.42704449463309496,2
0,Mon,0,top100,340_-1182,34.050000000000004,-118.15,0.33371427310921514,3
0,Mon,0,top100,339_-1182,33.95,-118.15,0.30058130316282766,4
0,Mon,0,top100,339_-1184,33.95,-118.35000000000001,0.2862841601451587,5
0,Mon,0,top100,338_-1183,33.85,-118.25,0.2835737703403552,6
0,Mon,0,top100,341_-1184,34.15,-118.35000000000001,0.23342862483851776,7
0,Mon,0,top100,339_-1181,33.95,-118.05000000000001,0.2268514040755748,8
0,Mon,0,top100,340_-1181,34.050000000000004,-118.05000000000001,0.22443105546241807,9
0,Mon,0,top100,338_-1182,33.85,-118.15,0.2240626534222928,10
0,Mon,0,top100,340_-1184,34.050000000000004,-118.35000000000001,0.2017622164680614,11
0,Mon,0,top100,340_-1185,34.050000000000004,-118.45,0.19833798524926785,12
0,Mon,0,top100,342_-1185,34.25,-118.45,0.18447795790639043,13
0,Mon,0,top100,340_-1180,34.050000000000004,-117.95,0.18429594863336796,14
0,Mon,0,top100,341_-1185,34.15,-118.45,0.17279295315147772,15
0,Mon,0,top100,341_-1183,34.15,-118.25,0.17026266367872625,16
0,Mon,0,top100,378_-1223,37.85,-122.25,0.1673107103560566,17
0,Mon,0,top100,337_-1179,33.75,-117.85000000000001,0.16082127731058216,18
0,Mon,0,top100,385_-1215,38.550000000000004,-121.45,0.15226283505920452,19
0,Mon,0,top100,340_-1179,34.050000000000004,-117.85000000000001,0.14950830394035583,20
0,Mon,0,top100,338_-1181,33.85,-118.05000000000001,0.14929400764104292,21
0,Mon,0,top100,373_-1220,37.35,-121.95,0.14859128169219085,22
0,Mon,0,top100,340_-1176,34.050000000000004,-117.55000000000001,0.14449752243029207,23
0,Mon,0,top100,327_-1172,32.75,-117.15,0.14431321181463716,24
0,Mon,0,top100,340_-1178,34.050000000000004,-117.75,0.14325454261962886,25
0,Mon,0,top100,386_-1214,38.650000000000006,-121.35000000000001,0.14166484256751713,26
0,Mon,0,top100,338_-1180,33.85,-117.95,0.13659792405261853,27
0,Mon,0,top100,373_-1219,37.35,-121.85000000000001,0.13474085442878075,28
0,Mon,0,top100,378_-1224,37.85,-122.35000000000001,0.12773056330444185,29
0,Mon,0,top100,340_-1174,34.050000000000004,-117.35000000000001,0.12094889732028051,30
0,Mon,0,top100,339_-1180,33.95,-117.95,0.11901061522009478,31
0,Mon,0,top100,339_-1179,33.95,-117.85000000000001,0.11878507737951143,32
0,Mon,0,top100,376_-1222,37.65,-122.15,0.1158254175914425,33
0,Mon,0,top100,341_-1180,34.15,-117.95,0.11538968413955687,34
0,Mon,0,top100,338_-1184,33.85,-118.35000000000001,0.11428624555711665,35
0,Mon,0,top100,338_-1179,33.85,-117.85000000000001,0.11412523463476916,36
0,Mon,0,top100,339_-1174,33.95,-117.35000000000001,0.10813337530175406,37
0,Mon,0,top100,377_-1222,37.75,-122.15,0.10792650266177073,38
0,Mon,0,top100,379_-1224,37.95,-122.35000000000001,0.10721717790462572,39
0,Mon,0,top100,340_-1177,34.050000000000004,-117.65,0.10703448518360147,40
0,Mon,0,top100,337_-1180,33.75,-117.95,0.10657636291786482,41
0,Mon,0,top100,377_-1225,37.75,-122.45,0.10610161046863109,42
0,Mon,0,top100,376_-1221,37.65,-122.05000000000001,0.10541707013665942,43
0,Mon,0,top100,340_-1175,34.050000000000004,-117.45,0.10289691454807211,44
0,Mon,0,top100,337_-1181,33.75,-118.05000000000001,0.09879573986711389,45
0,Mon,0,top100,341_-1182,34.15,-118.15,0.09547045072500164,46
0,Mon,0,top100,341_-1179,34.15,-117.85000000000001,0.09538452481415871,47
0,Mon,0,top100,377_-1223,37.75,-122.25,0.09326703793447495,48
0,Mon,0,top100,341_-1181,34.15,-118.05000000000001,0.08729624765365229,49
0,Mon,0,top100,385_-1214,38.550000000000004,-121.35000000000001,0.08688052273119773,50
0,Mon,0,top100,342_-1184,34.25,-118.35000000000001,0.08525884202603777,51
0,Mon,0,top100,384_-1215,38.45,-121.45,0.08243836995860473,52
0,Mon,0,top100,341_-1174,34.15,-117.35000000000001,0.08228867127904511,53
0,Mon,0,top100,386_-1215,38.650000000000006,-121.45,0.08049756617096418,54
0,Mon,0,top100,379_-1221,37.95,-122.05000000000001,0.0800473153408341,55
0,Mon,0,top100,341_-1186,34.15,-118.55000000000001,0.07908287594164995,56
0,Mon,0,top100,340_-1173,34.050000000000004,-117.25,0.07869618577568425,57
0,Mon,0,top100,338_-1176,33.85,-117.55000000000001,0.07563488077273177,58
0,Mon,0,top100,337_-1183,33.75,-118.25,0.07559029283604736,59
0,Mon,0,top100,385_-1216,38.550000000000004,-121.55000000000001,0.07534052678852214,60
0,Mon,0,top100,374_-1220,37.45,-121.95,0.07473169245480947,61
0,Mon,0,top100,328_-1172,32.85,-117.15,0.07443882320246577,62
0,Mon,0,top100,339_-1175,33.95,-117.45,0.07399627883773492,63
0,Mon,0,top100,336_-1179,33.65,-117.85000000000001,0.07380089165101687,64
0,Mon,0,top100,338_-1178,33.85,-117.75,0.07234219327042217,65
0,Mon,0,top100,339_-1173,33.95,-117.25,0.07211566560859489,66
0,Mon,0,top100,341_-1175,34.15,-117.45,0.07177849007199866,67
0,Mon,0,top100,336_-1178,33.65,-117.75,0.06961504720598916,68
0,Mon,0,top100,343_-1186,34.35,-118.55000000000001,0.06824058614008931,69
0,Mon,0,top100,343_-1185,34.35,-118.45,0.06674091268683112,70
0,Mon,0,top100,377_-1224,37.75,-122.35000000000001,0.06627430623900356,71
0,Mon,0,top100,375_-1221,37.550000000000004,-122.05000000000001,0.06617777510054698,72
0,Mon,0,top100,372_-1220,37.25,-121.95,0.06387582796190337,73
0,Mon,0,top100,376_-1225,37.65,-122.45,0.061756723187588985,74
0,Mon,0,top100,378_-1221,37.85,-122.05000000000001,0.061553023875619624,75
0,Mon,0,top100,372_-1219,37.25,-121.85000000000001,0.06073243849722134,76
0,Mon,0,top100,380_-1223,38.050000000000004,-122.25,0.05946589151408336,77
0,Mon,0,top100,341_-1176,34.15,-117.55000000000001,0.05912826820121011,78
0,Mon,0,top100,341_-1177,34.15,-117.65,0.05802904814264286,79
0,Mon,0,top100,386_-1213,38.650000000000006,-121.25,0.05755412248293171,80
0,Mon,0,top100,374_-1222,37.45,-122.15,0.05738745543919029,81
0,Mon,0,top100,339_-1185,33.95,-118.45,0.056625757338174106,82
0,Mon,0,top100,371_-1220,37.15,-121.95,0.056573963779706894,83
0,Mon,0,top100,378_-1222,37.85,-122.15,0.056544151306526326,84
0,Mon,0,top100,386_-1216,38.650000000000006,-121.55000000000001,0.0562865856785498,85
0,Mon,0,top100,375_-1223,37.550000000000004,-122.25,0.05621258475697908,86
0,Mon,0,top100,342_-1186,34.25,-118.55000000000001,0.05616457842664802,87
0,Mon,0,top100,377_-1216,37.75,-121.55000000000001,0.055894875704847,88
0,Mon,0,top100,327_-1173,32.75,-117.25,0.05498950503379246,89
0,Mon,0,top100,374_-1223,37.45,-122.25,0.05471441960275928,90
0,Mon,0,top100,375_-1224,37.550000000000004,-122.35000000000001,0.05408508182899358,91
0,Mon,0,top100,373_-1221,37.35,-122.05000000000001,0.05391744853118069,92
0,Mon,0,top100,327_-1171,32.75,-117.05000000000001,0.05364767510786223,93
0,Mon,0,top100,341_-1173,34.15,-117.25,0.05349102411242257,94
0,Mon,0,top100,337_-1178,33.75,-117.75,0.05339824015438949,95
0,Mon,0,top100,336_-1180,33.65,-117.95,0.05295905880869026,96
0,Mon,0,top100,337_-1182,33.75,-118.15,0.05263838029282635,97
0,Mon,0,top100,339_-1176,33.95,-117.55000000000001,0.05151899382125299,98
0,Mon,0,top100,384_-1214,38.45,-121.35000000000001,0.05089283761577138,99
0,Mon,0,top100,375_-1220,37.550000000000004,-121.95,0.049979444712167524,100
1,Mon,1,top10,340_-1183,34.050000000000004,-118.25,0.5379961502552418,1
1,Mon,1,top10,339_-1183,33.95,-118.25,0.4501926427812431,2
1,Mon,1,top10,340_-1182,34.050000000000004,-118.15,0.34528834718328927,3
1,Mon,1,top10,339_-1182,33.95,-118.15,0.3063683401998647,4
1,Mon,1,top10,339_-1184,33.95,-118.35000000000001,0.28975638236738094,5
1,Mon,1,top10,338_-1183,33.85,-118.25,0.26737006663665147,6
1,Mon,1,top10,339_-1181,33.95,-118.05000000000001,0.23379584852001925,7
1,Mon,1,top10,340_-1181,34.050000000000004,-118.05000000000001,0.22327364805501068,8
1,Mon,1,top10,341_-1184,34.15,-118.35000000000001,0.22301195817185107,9
1,Mon,1,top10,338_-1182,33.85,-118.15,0.21133117194081133,10
1,Mon,1,top50,340_-1183,34.050000000000004,-118.25,0.5379961502552418,1
1,Mon,1,top50,339_-1183,33.95,-118.25,0.4501926427812431,2
1,Mon,1,top50,340_-1182,34.050000000000004,-118.15,0.34528834718328927,3
1,Mon,1,top50,339_-1182,33.95,-118.15,0.3063683401998647,4
1,Mon,1,top50,339_-1184,33.95,-118.35000000000001,0.28975638236738094,5
1,Mon,1,top50,338_-1183,33.85,-118.25,0.26737006663665147,6
1,Mon,1,top50,339_-1181,33.95,-118.05000000000001,0.23379584852001925,7
1,Mon,1,top50,340_-1181,34.050000000000004,-118.05000000000001,0.22327364805501068,8
1,Mon,1,top50,341_-1184,34.15,-118.35000000000001,0.22301195817185107,9
1,Mon,1,top50,338_-1182,33.85,-118.15,0.21133117194081133,10
1,Mon,1,top50,340_-1184,34.050000000000004,-118.35000000000001,0.19018814239398732,11
1,Mon,1,top50,340_-1180,34.050000000000004,-117.95,0.18661076344818275,12
1,Mon,1,top50,342_-1185,34.25,-118.45,0.17521869864713116,13
1,Mon,1,top50,340_-1185,34.050000000000004,-118.45,0.16824539265667526,14
1,Mon,1,top50,341_-1185,34.15,-118.45,0.16700591611444068,15
1,Mon,1,top50,341_-1183,34.15,-118.25,0.16679044145650404,16
1,Mon,1,top50,337_-1179,33.75,-117.85000000000001,0.1666083143476192,17
1,Mon,1,top50,340_-1179,34.050000000000004,-117.85000000000001,0.16571200764405952,18
1,Mon,1,top50,385_-1215,38.550000000000004,-121.45,0.15689246468883414,19
1,Mon,1,top50,327_-1172,32.75,-117.15,0.15241506366648902,20
1,Mon,1,top50,378_-1223,37.85,-122.25,0.15226441405976032,21
1,Mon,1,top50,340_-1178,34.050000000000004,-117.75,0.14672676484185107,22
1,Mon,1,top50,338_-1181,33.85,-118.05000000000001,0.1458217854188207,23
1,Mon,1,top50,340_-1176,34.050000000000004,-117.55000000000001,0.14102530020806983,24
1,Mon,1,top50,373_-1220,37.35,-121.95,0.1381746150255242,25
1,Mon,1,top50,386_-1214,38.650000000000006,-121.35000000000001,0.13124817590085044,26
1,Mon,1,top50,338_-1180,33.85,-117.95,0.12618125738595184,27
1,Mon,1,top50,340_-1174,34.050000000000004,-117.35000000000001,0.12442111954250273,28
1,Mon,1,top50,339_-1180,33.95,-117.95,0.12364024484972441,29
1,Mon,1,top50,373_-1219,37.35,-121.85000000000001,0.12316678035470668,30
1,Mon,1,top50,339_-1174,33.95,-117.35000000000001,0.11739263456101333,31
1,Mon,1,top50,341_-1180,34.15,-117.95,0.1165470915469643,32
1,Mon,1,top50,338_-1179,33.85,-117.85000000000001,0.11412523463476916,33
1,Mon,1,top50,340_-1177,34.050000000000004,-117.65,0.1139789296280459,34
1,Mon,1,top50,339_-1179,33.95,-117.85000000000001,0.11184063293506698,35
1,Mon,1,top50,378_-1224,37.85,-122.35000000000001,0.10921204478592335,36
1,Mon,1,top50,376_-1221,37.65,-122.05000000000001,0.10657447754406683,37
1,Mon,1,top50,338_-1184,33.85,-118.35000000000001,0.10386957889045,38
1,Mon,1,top50,376_-1222,37.65,-122.15,0.10309393610996102,39
1,Mon,1,top50,377_-1222,37.75,-122.15,0.10213946562473368,40
1,Mon,1,top50,341_-1182,34.15,-118.15,0.10125748776203868,41
1,Mon,1,top50,377_-1225,37.75,-122.45,0.09915716602418666,42
1,Mon,1,top50,337_-1180,33.75,-117.95,0.09731710365860556,43
1,Mon,1,top50,340_-1175,34.050000000000004,-117.45,0.09363765528881286,44
1,Mon,1,top50,337_-1181,33.75,-118.05000000000001,0.09300870283007685,45
1,Mon,1,top50,341_-1181,34.15,-118.05000000000001,0.08961106246846712,46
1,Mon,1,top50,340_-1173,34.050000000000004,-117.25,0.08911285244235094,47
1,Mon,1,top50,379_-1224,37.95,-122.35000000000001,0.08638384457129239,48
1,Mon,1,top50,342_-1184,34.25,-118.35000000000001,0.08525884202603777,49
1,Mon,1,top50,341_-1179,34.15,-117.85000000000001,0.08381045074008464,50
1,Mon,1,top100,340_-1183,34.050000000000004,-118.25,0.5379961502552418,1
1,Mon,1,top100,339_-1183,33.95,-118.25,0.4501926427812431,2
1,Mon,1,top100,340_-1182,34.050000000000004,-118.15,0.34528834718328927,3
1,Mon,1,top100,339_-1182,33.95,-118.15,0.3063683401998647,4
1,Mon,1,top100,339_-1184,33.95,-118.35000000000001,0.28975638236738094,5
1,Mon,1,top100,338_-1183,33.85,-118.25,0.26737006663665147,6
1,Mon,1,top100,339_-1181,33.95,-118.05000000000001,0.23379584852001925,7
1,Mon,1,top100,340_-1181,34.050000000000004,-118.05000000000001,0.22327364805501068,8
1,Mon,1,top100,341_-1184,34.15,-118.35000000000001,0.22301195817185107,9
1,Mon,1,top100,338_-1182,33.85,-118.15,0.21133117194081133,10
1,Mon,1,top100,340_-1184,34.050000000000004,-118.35000000000001,0.19018814239398732,11
1,Mon,1,top100,340_-1180,34.050000000000004,-117.95,0.18661076344818275,12
1,Mon,1,top100,342_-1185,34.25,-118.45,0.17521869864713116,13
1,Mon,1,top100,340_-1185,34.050000000000004,-118.45,0.16824539265667526,14
1,Mon,1,top100,341_-1185,34.15,-118.45,0.16700591611444068,15
1,Mon,1,top100,341_-1183,34.15,-118.25,0.16679044145650404,16
1,Mon,1,top100,337_-1179,33.75,-117.85000000000001,0.1666083143476192,17
1,Mon,1,top100,340_-1179,34.050000000000004,-117.85000000000001,0.16571200764405952,18
1,Mon,1,top100,385_-1215,38.550000000000004,-121.45,0.15689246468883414,19
1,Mon,1,top100,327_-1172,32.75,-117.15,0.15241506366648902,20
1,Mon,1,top100,378_-1223,37.85,-122.25,0.15226441405976032,21
1,Mon,1,top100,340_-1178,34.050000000000004,-117.75,0.14672676484185107,22
1,Mon,1,top100,338_-1181,33.85,-118.05000000000001,0.1458217854188207,23
1,Mon,1,top100,340_-1176,34.050000000000004,-117.55000000000001,0.14102530020806983,24
1,Mon,1,top100,373_-1220,37.35,-121.95,0.1381746150255242,25
1,Mon,1,top100,386_-1214,38.650000000000006,-121.35000000000001,0.13124817590085044,26
1,Mon,1,top100,338_-1180,33.85,-117.95,0.12618125738595184,27
1,Mon,1,top100,340_-1174,34.050000000000004,-117.35000000000001,0.12442111954250273,28
1,Mon,1,top100,339_-1180,33.95,-117.95,0.12364024484972441,29
1,Mon,1,top100,373_-1219,37.35,-121.85000000000001,0.12316678035470668,30
1,Mon,1,top100,339_-1174,33.95,-117.35000000000001,0.11739263456101333,31
1,Mon,1,top100,341_-1180,34.15,-117.95,0.1165470915469643,32
1,Mon,1,top100,338_-1179,33.85,-117.85000000000001,0.11412523463476916,33
1,Mon,1,top100,340_-1177,34.050000000000004,-117.65,0.1139789296280459,34
1,Mon,1,top100,339_-1179,33.95,-117.85000000000001,0.11184063293506698,35
1,Mon,1,top100,378_-1224,37.85,-122.35000000000001,0.10921204478592335,36
1,Mon,1,top100,376_-1221,37.65,-122.05000000000001,0.10657447754406683,37
1,Mon,1,top100,338_-1184,33.85,-118.35000000000001,0.10386957889045,38
1,Mon,1,top100,376_-1222,37.65,-122.15,0.10309393610996102,39
1,Mon,1,top100,377_-1222,37.75,-122.15,0.10213946562473368,40
1,Mon,1,top100,341_-1182,34.15,-118.15,0.10125748776203868,41
1,Mon,1,top100,377_-1225,37.75,-122.45,0.09915716602418666,42
1,Mon,1,top100,337_-1180,33.75,-117.95,0.09731710365860556,43
1,Mon,1,top100,340_-1175,34.050000000000004,-117.45,0.09363765528881286,44
1,Mon,1,top100,337_-1181,33.75,-118.05000000000001,0.09300870283007685,45
1,Mon,1,top100,341_-1181,34.15,-118.05000000000001,0.08961106246846712,46
1,Mon,1,top100,340_-1173,34.050000000000004,-117.25,0.08911285244235094,47
1,Mon,1,top100,379_-1224,37.95,-122.35000000000001,0.08638384457129239,48
1,Mon,1,top100,342_-1184,34.25,-118.35000000000001,0.08525884202603777,49
1,Mon,1,top100,341_-1179,34.15,-117.85000000000001,0.08381045074008464,50
1,Mon,1,top100,385_-1216,38.550000000000004,-121.55000000000001,0.083442378640374,51
1,Mon,1,top100,385_-1214,38.550000000000004,-121.35000000000001,0.08340830050897552,52
1,Mon,1,top100,386_-1215,38.650000000000006,-121.45,0.08165497357837159,53
1,Mon,1,top100,336_-1179,33.65,-117.85000000000001,0.08074533609546132,54
1,Mon,1,top100,377_-1223,37.75,-122.25,0.08053555645299347,55
1,Mon,1,top100,341_-1186,34.15,-118.55000000000001,0.07908287594164995,56
1,Mon,1,top100,341_-1174,34.15,-117.35000000000001,0.0788164490568229,57
1,Mon,1,top100,384_-1215,38.45,-121.45,0.0778087403289751,58
1,Mon,1,top100,337_-1183,33.75,-118.25,0.07674770024345477,59
1,Mon,1,top100,375_-1221,37.550000000000004,-122.05000000000001,0.07427962695239883,60
1,Mon,1,top100,374_-1220,37.45,-121.95,0.07357428504740206,61
1,Mon,1,top100,338_-1178,33.85,-117.75,0.07234219327042217,62
1,Mon,1,top100,376_-1225,37.65,-122.45,0.07101598244684824,63
1,Mon,1,top100,341_-1175,34.15,-117.45,0.07062108266459126,64
1,Mon,1,top100,338_-1176,33.85,-117.55000000000001,0.06984784373569473,65
1,Mon,1,top100,379_-1221,37.95,-122.05000000000001,0.06963064867416743,66
1,Mon,1,top100,339_-1173,33.95,-117.25,0.06864344338637267,67
1,Mon,1,top100,339_-1175,33.95,-117.45,0.06820924180069789,68
1,Mon,1,top100,328_-1172,32.85,-117.15,0.06749437875802132,69
1,Mon,1,top100,336_-1178,33.65,-117.75,0.06614282498376693,70
1,Mon,1,top100,341_-1173,34.15,-117.25,0.06390769077908924,71
1,Mon,1,top100,343_-1186,34.35,-118.55000000000001,0.06361095651045967,72
1,Mon,1,top100,372_-1219,37.25,-121.85000000000001,0.06304725331203616,73
1,Mon,1,top100,341_-1176,34.15,-117.55000000000001,0.06260049042343234,74
1,Mon,1,top100,378_-1221,37.85,-122.05000000000001,0.060395616468212225,75
1,Mon,1,top100,328_-1173,32.85,-117.25,0.06032241798414346,76
1,Mon,1,top100,338_-1177,33.85,-117.65,0.06015735235449251,77
1,Mon,1,top100,343_-1185,34.35,-118.45,0.05979646824238668,78
1,Mon,1,top100,377_-1224,37.75,-122.35000000000001,0.059329861794559104,79
1,Mon,1,top100,372_-1220,37.25,-121.95,0.05924619833227374,80
1,Mon,1,top100,326_-1172,32.65,-117.15,0.05877805293160304,81
1,Mon,1,top100,341_-1177,34.15,-117.65,0.05802904814264286,82
1,Mon,1,top100,386_-1213,38.650000000000006,-121.25,0.0563967150755243,83
1,Mon,1,top100,380_-1223,38.050000000000004,-122.25,0.05599366929186114,84
1,Mon,1,top100,375_-1223,37.550000000000004,-122.25,0.05505517734957168,85
1,Mon,1,top100,378_-1222,37.85,-122.15,0.05422933649171152,86
1,Mon,1,top100,375_-1224,37.550000000000004,-122.35000000000001,0.05408508182899358,87
1,Mon,1,top100,337_-1178,33.75,-117.75,0.05339824015438949,88
1,Mon,1,top100,387_-1213,38.75,-121.25,0.05289526955943339,89
1,Mon,1,top100,386_-1216,38.650000000000006,-121.55000000000001,0.05281436345632758,90
1,Mon,1,top100,373_-1221,37.35,-122.05000000000001,0.05276004112377328,91
1,Mon,1,top100,342_-1186,34.25,-118.55000000000001,0.0526923562044258,92
1,Mon,1,top100,337_-1182,33.75,-118.15,0.05263838029282635,93
1,Mon,1,top100,327_-1171,32.75,-117.05000000000001,0.05249026770045483,94
1,Mon,1,top100,326_-1171,32.65,-117.05000000000001,0.05199340100316969,95
1,Mon,1,top100,335_-1177,33.550000000000004,-117.65,0.05198642512011716,96
1,Mon,1,top100,374_-1222,37.45,-122.15,0.05160041840215326,97
1,Mon,1,top100,375_-1220,37.550000000000004,-121.95,0.05113685211957494,98
1,Mon,1,top100,339_-1185,33.95,-118.45,0.050838720301137064,99
1,Mon,1,top100,384_-1214,38.45,-121.35000000000001,0.04973543020836397,100
2,Mon,2,top10,340_-1183,34.050000000000004,-118.25,0.5223491234706719,1
2,Mon,2,top10,339_-1183,33.95,-118.25,0.4185181265695297,2
2,Mon,2,top10,340_-1182,34.050000000000004,-118.15,0.3322725199373582,3
2,Mon,2,top10,339_-1182,33.95,-118.15,0.3096363140560739,4
2,Mon,2,top10,339_-1184,33.95,-118.35000000000001,0.26641199559306333,5
2,Mon,2,top10,338_-1183,33.85,-118.25,0.26367357169880706,6
2,Mon,2,top10,340_-1181,34.050000000000004,-118.05000000000001,0.24159192307743793,7
2,Mon,2,top10,341_-1184,34.15,-118.35000000000001,0.22861076632256236,8
2,Mon,2,top10,338_-1182,33.85,-118.15,0.2262132685703128,9
2,Mon,2,top10,339_-1181,33.95,-118.05000000000001,0.2220816039986813,10
2,Mon,2,top50,340_-1183,34.050000000000004,-118.25,0.5223491234706719,1
2,Mon,2,top50,339_-1183,33.95,-118.25,0.4185181265695297,2
2,Mon,2,top50,340_-1182,34.050000000000004,-118.15,0.3322725199373582,3
2,Mon,2,top50,339_-1182,33.95,-118.15,0.3096363140560739,4
2,Mon,2,top50,339_-1184,33.95,-118.35000000000001,0.26641199559306333,5
2,Mon,2,top50,338_-1183,33.85,-118.25,0.26367357169880706,6
2,Mon,2,top50,340_-1181,34.050000000000004,-118.05000000000001,0.24159192307743793,7
2,Mon,2,top50,341_-1184,34.15,-118.35000000000001,0.22861076632256236,8
2,Mon,2,top50,338_-1182,33.85,-118.15,0.2262132685703128,9
2,Mon,2,top50,339_-1181,33.95,-118.05000000000001,0.2220816039986813,10
2,Mon,2,top50,340_-1184,34.050000000000004,-118.35000000000001,0.20512230233247253,11
2,Mon,2,top50,340_-1180,34.050000000000004,-117.95,0.18761198092863904,12
2,Mon,2,top50,340_-1185,34.050000000000004,-118.45,0.1843209405228806,13
2,Mon,2,top50,341_-1185,34.15,-118.45,0.17959322227873645,14
2,Mon,2,top50,342_-1185,34.25,-118.45,0.17274769390536518,15
2,Mon,2,top50,341_-1183,34.15,-118.25,0.17247735674549544,16
2,Mon,2,top50,338_-1181,33.85,-118.05000000000001,0.1676563362326103,17
2,Mon,2,top50,337_-1179,33.75,-117.85000000000001,0.15609953567275056,18
2,Mon,2,top50,340_-1176,34.050000000000004,-117.55000000000001,0.15590739683757132,19
2,Mon,2,top50,385_-1215,38.550000000000004,-121.45,0.15336016941778455,20
